index_1,index_2,distance
21,41,3327.723
21,42,3225.1519999999996
21,43,3289.115
21,44,2945.641
21,45,3653.3679999999995
21,46,3181.099
21,47,3683.9329999999995
21,48,2709.3860000000004
21,49,2813.8799999999997
21,50,2511.979
21,51,2345.909
21,52,1992.613
21,53,1816.086
21,54,2684.181
21,55,3324.332
21,56,2870.2729999999997
21,57,1048.595
21,58,3456.661
21,59,2883.0860000000002
21,60,3372.8770000000004
21,61,3197.2190000000005
21,62,3638.5100000000007
21,63,2608.1800000000003
21,64,3530.7890000000007
21,65,1967.7890000000002
22,1,499.5640000000001
22,2,1246.247
22,3,1760.4360000000001
22,4,481.4500000000001
22,5,1262.537
22,6,1386.2880000000002
22,7,2601.021
22,8,2099.38
22,9,1871.6490000000003
22,10,3334.812
22,11,2612.594
22,12,4633.609
22,13,828.249
22,14,1474.9940000000001
22,15,1094.18
22,16,1757.574
22,17,2265.55
22,18,2715.308
22,19,947.4879999999999
22,20,20.494
22,21,1687.408
22,22,0.0
22,23,1336.438
22,24,832.0429999999999
22,25,767.7259999999999
22,26,1670.408
22,27,2283.14
22,28,2270.136
22,29,3331.1440000000007
22,30,1791.043
22,31,1351.5
22,32,1607.737
22,33,2003.5570000000002
22,34,667.731
22,35,1098.045
22,36,1584.0880000000002
22,37,2262.71
22,38,1364.641
22,39,1195.9250000000002
22,40,1150.3090000000002
22,41,1652.0910000000001
22,42,1549.5200000000002
22,43,1615.496
22,44,1864.754
22,45,1979.7490000000003
22,46,1507.48
22,47,2008.3010000000004
22,48,2242.556
22,49,3783.623
22,50,3481.722
22,51,3315.6520000000005
22,52,2962.356
22,53,2785.829
22,54,1603.2939999999999
22,55,2216.8450000000003
22,56,2835.687
22,57,2018.3380000000002
22,58,2642.4310000000005
22,59,2068.856
22,60,2531.879
22,61,2356.221
22,62,2797.512
22,63,1767.1820000000002
22,64,2689.791
22,65,3019.582
23,1,1755.645
23,2,927.84
23,3,423.998
23,4,1814.457
23,5,944.13
23,6,2719.2949999999996
23,7,1269.8519999999999
23,8,1780.973
23,9,3204.6559999999995
23,10,1998.3739999999998
23,11,2294.187
23,12,3297.171
23,13,2123.6580000000004
23,14,2667.007
23,15,2243.277
23,16,1439.167
23,17,934.381
23,18,1378.87
23,19,2280.4950000000003
23,20,1357.095
23,21,361.426
23,22,1336.601
23,23,0.0
23,24,1338.9560000000001
23,25,1258.807
23,26,378.426
23,27,3484.2500000000005
23,28,3471.2460000000005
23,29,4506.8
23,30,1470.954
23,31,1945.4750000000001
23,32,1689.238
23,33,2085.058
23,34,1182.162
23,35,779.638
23,36,2776.101
23,37,2943.975
23,38,2513.738
23,39,2491.3340000000003
23,40,2483.316
23,41,2985.098
23,42,2882.5269999999996
23,43,2936.1220000000003
23,44,2592.648
23,45,3300.375
23,46,2828.106
23,47,3341.3079999999995
23,48,3070.8120000000004
23,49,2452.4539999999997
23,50,2150.553
23,51,1984.483
23,52,1631.187
23,53,1454.6599999999999
23,54,2331.188
23,55,2971.339
23,56,2517.2799999999997
23,57,687.169
23,58,3818.0870000000004
23,59,3244.512
23,60,3723.8920000000003
23,61,3548.2340000000004
23,62,3989.5250000000005
23,63,2959.195
23,64,3881.8040000000005
23,65,1683.1439999999998
24,1,416.68899999999996
24,2,713.0799999999999
24,3,1255.0959999999998
24,4,475.501
24,5,729.3699999999999
24,6,1380.3390000000002
24,7,2067.854
24,8,1566.213
24,9,1865.7000000000003
24,10,2880.9629999999997
24,11,2079.427
24,12,4179.76
24,13,1630.674
24,14,2277.419
24,15,1896.605
24,16,1224.407
24,17,1732.3829999999998
24,18,2261.459
24,19,941.5389999999999
24,20,859.025
24,21,1680.3739999999998
24,22,838.531
24,23,1327.3809999999999
24,24,0.0
24,25,765.823
24,26,1663.3739999999998
24,27,3085.565
24,28,3072.561
24,29,4133.5689999999995
24,30,1784.009
24,31,2153.925
24,32,2002.2930000000001
24,33,2398.1130000000003
24,34,658.674
24,35,564.8779999999999
24,36,2386.513
24,37,3065.135
24,38,2167.066
24,39,1998.3500000000001
24,40,1144.3600000000001
24,41,1646.142
24,42,1543.5710000000001
24,43,1609.547
24,44,1858.8049999999998
24,45,1973.8000000000002
24,46,1501.531
24,47,2002.3520000000003
24,48,3044.9809999999998
24,49,3250.4559999999997
24,50,2948.555
24,51,2782.485
24,52,2429.189
24,53,2252.662
24,54,1597.3449999999998
24,55,2210.896
24,56,2302.52
24,57,1485.1709999999998
24,58,3444.8559999999998
24,59,2871.281
24,60,3334.304
24,61,3158.646
24,62,3599.9370000000004
24,63,2569.607
24,64,3492.2160000000003
24,65,2565.7329999999997
25,1,1182.5120000000002
25,2,1180.027
25,3,1694.2160000000001
25,4,1237.4000000000003
25,5,1196.317
25,6,2142.238
25,7,2534.801
25,8,2033.16
25,9,2627.5989999999997
25,10,3202.701
25,11,2546.3740000000003
25,12,4501.498
25,13,864.851
25,14,1511.596
25,15,1130.782
25,16,1691.354
25,17,2199.33
25,18,2583.197
25,19,1703.4380000000003
25,20,776.4440000000001
25,21,919.6819999999999
25,22,755.95
25,23,1270.218
25,24,765.8230000000001
25,25,0.0
25,26,902.6819999999999
25,27,2319.7419999999997
25,28,2306.738
25,29,3367.7460000000005
25,30,1023.317
25,31,1388.1019999999999
25,32,1241.601
25,33,1637.4210000000003
25,34,601.5110000000001
25,35,1031.825
25,36,1620.69
25,37,2299.312
25,38,1401.243
25,39,1232.527
25,40,1906.259
25,41,2408.041
25,42,2305.47
25,43,2371.446
25,44,2620.704
25,45,2735.6989999999996
25,46,2263.4300000000003
25,47,2764.2509999999997
25,48,2279.158
25,49,3717.403
25,50,3415.502
25,51,3249.4320000000002
25,52,2896.136
25,53,2719.609
25,54,2359.244
25,55,2972.7949999999996
25,56,2769.467
25,57,1952.118
25,58,2679.0330000000004
25,59,2105.458
25,60,2568.4809999999998
25,61,2392.823
25,62,2834.114
25,63,1803.784
25,64,2726.393
25,65,2887.471
26,1,2085.194
26,2,1263.8329999999999
26,3,802.424
26,4,2140.082
26,5,1280.1229999999998
26,6,3044.9199999999996
26,7,1648.278
26,8,2116.966
26,9,3530.2809999999995
26,10,2300.0190000000002
26,11,2630.18
26,12,3598.8160000000003
26,13,1767.533
26,14,2298.992
26,15,1875.262
26,16,1775.1599999999999
26,17,1312.807
26,18,1680.515
26,19,2606.12
26,20,1679.126
26,21,17.0
26,22,1658.632
26,23,378.426
26,24,1668.5049999999999
26,25,902.6819999999999
26,26,0.0
26,27,3116.2350000000006
26,28,3103.2310000000007
26,29,4128.374
26,30,1102.9389999999999
26,31,1577.46
26,32,1321.223
26,33,1717.0430000000001
26,34,1504.193
26,35,1115.6309999999999
26,36,2408.0860000000002
26,37,2565.549
26,38,2145.723
26,39,2135.209
26,40,2808.941
26,41,3310.723
26,42,3208.1519999999996
26,43,3272.115
26,44,2928.641
26,45,3636.3679999999995
26,46,3164.099
26,47,3666.9329999999995
26,48,2692.3860000000004
26,49,2830.8799999999997
26,50,2528.979
26,51,2362.909
26,52,2009.613
26,53,1833.086
26,54,2667.181
26,55,3307.332
26,56,2853.2729999999997
26,57,1065.595
26,58,3439.661
26,59,2866.0860000000002
26,60,3355.8770000000004
26,61,3180.2190000000005
26,62,3621.5100000000007
26,63,2591.1800000000003
26,64,3513.7890000000007
26,65,1984.7890000000002
27,1,2727.6499999999996
27,2,3397.763999999999
27,3,3908.2479999999996
27,4,2709.5359999999996
27,5,3414.053999999999
27,6,3614.3739999999993
27,7,4752.537999999999
27,8,4250.896999999999
27,9,4099.734999999999
27,10,5416.253999999999
27,11,4764.110999999999
27,12,6715.0509999999995
27,13,1439.1080000000002
27,14,817.243
27,15,1240.973
27,16,3909.0909999999994
27,17,4417.066999999999
27,18,4796.749999999999
27,19,3175.5739999999996
27,20,2248.58
27,21,3133.2349999999997
27,22,2269.074
27,23,3484.2499999999995
27,24,3069.782
27,25,2303.9590000000003
27,26,3116.2349999999997
27,27,0.0
27,28,13.004
27,29,1130.0
27,30,2013.2959999999998
27,31,1538.7749999999999
27,32,1795.0119999999997
27,33,2190.832
27,34,2905.4700000000003
27,35,3249.5619999999994
27,36,926.337
27,37,2449.9849999999997
27,38,1511.434
27,39,1096.312
27,40,3378.3949999999995
27,41,3880.1769999999997
27,42,3777.6059999999993
27,43,3843.5819999999994
27,44,4092.8399999999997
27,45,4207.834999999999
27,46,3735.566
27,47,4236.386999999999
27,48,1512.517
27,49,5935.139999999999
27,50,5633.239
27,51,5467.168999999999
27,52,5113.872999999999
27,53,4937.345999999999
27,54,3831.3799999999997
27,55,4444.931
27,56,4987.203999999999
27,57,4169.854999999999
27,58,765.242
27,59,1338.817
27,60,572.838
27,61,397.17999999999995
27,62,518.3710000000001
27,63,525.0550000000001
27,64,435.749
27,65,5101.023999999999
28,1,2739.526
28,2,3384.7599999999993
28,3,3895.2439999999997
28,4,2721.412
28,5,3401.0499999999993
28,6,3626.2499999999995
28,7,4739.534
28,8,4237.892999999999
28,9,4111.610999999999
28,10,5403.25
28,11,4751.106999999999
28,12,6702.0470000000005
28,13,1450.9840000000002
28,14,804.2389999999999
28,15,1227.969
28,16,3896.0869999999995
28,17,4404.062999999999
28,18,4783.745999999999
28,19,3187.45
28,20,2260.456
28,21,3120.2309999999998
28,22,2280.9500000000003
28,23,3471.2459999999996
28,24,3081.6580000000004
28,25,2315.835
28,26,3103.2309999999998
28,27,13.004
28,28,0.0
28,29,1116.9959999999999
28,30,2000.292
28,31,1525.771
28,32,1782.0079999999998
28,33,2177.828
28,34,2917.346
28,35,3236.5579999999995
28,36,913.3329999999999
28,37,2436.9809999999998
28,38,1498.43
28,39,1083.308
28,40,3390.2709999999997
28,41,3892.053
28,42,3789.4819999999995
28,43,3855.4579999999996
28,44,4104.716
28,45,4219.710999999999
28,46,3747.442
28,47,4248.262999999999
28,48,1499.5130000000001
28,49,5922.136
28,50,5620.235000000001
28,51,5454.165
28,52,5100.869
28,53,4924.342
28,54,3843.256
28,55,4456.807
28,56,4974.199999999999
28,57,4156.850999999999
28,58,752.238
28,59,1325.813
28,60,559.8340000000001
28,61,384.176
28,62,530.466
28,63,512.0509999999999
28,64,422.745
28,65,5088.0199999999995
29,1,3791.437
29,2,4436.671
29,3,4909.05
29,4,3773.323
29,5,4452.961
29,6,4678.161000000001
29,7,5754.904
29,8,5289.804
29,9,5163.522000000001
29,10,6274.614
29,11,5803.018
29,12,7573.411
29,13,2502.895
29,14,1856.15
29,15,2279.88
29,16,4947.9980000000005
29,17,5419.433000000001
29,18,5655.109999999999
29,19,4239.360999999999
29,20,3312.367
29,21,4123.626
29,22,3332.8610000000003
29,23,4485.052000000001
29,24,4133.569
29,25,3367.746
29,26,4106.626
29,27,1103.118
29,28,1116.1219999999998
29,29,0.0
29,30,3052.2030000000004
29,31,2577.6820000000002
29,32,2833.9190000000003
29,33,3229.7390000000005
29,34,3969.257
29,35,4288.469
29,36,1747.056
29,37,2410.772
29,38,2550.341
29,39,2135.219
29,40,4442.182000000001
29,41,4943.964000000001
29,42,4841.393000000001
29,43,4907.369
29,44,5156.6269999999995
29,45,5271.621999999999
29,46,4799.352999999999
29,47,5300.174000000001
29,48,1435.988
29,49,6937.506000000001
29,50,6635.605000000001
29,51,6464.378999999999
29,52,6116.2390000000005
29,53,5939.712
29,54,4895.1669999999995
29,55,5508.718
29,56,6026.111
29,57,5172.2210000000005
29,58,688.7130000000001
29,59,1262.288
29,60,855.5550000000001
29,61,1025.2730000000001
29,62,643.2239999999999
29,63,1614.312
29,64,692.998
29,65,5959.383999999999
30,1,2205.8289999999997
30,2,1384.468
30,3,1894.952
30,4,2260.7169999999996
30,5,1400.758
30,6,3165.5549999999994
30,7,2739.242
30,8,2237.601
30,9,3650.9159999999993
30,10,3402.9579999999996
30,11,2750.815
30,12,4701.754999999999
30,13,1839.7840000000003
30,14,1196.053
30,15,772.3230000000001
30,16,1895.795
30,17,2403.771
30,18,2783.4539999999997
30,19,2726.755
30,20,1799.7609999999997
30,21,1119.9389999999999
30,22,1779.2669999999998
30,23,1470.954
30,24,1789.1399999999999
30,25,1023.3169999999999
30,26,1102.9389999999999
30,27,2013.2959999999998
30,28,2000.292
30,29,3052.2030000000004
30,30,0.0
30,31,474.5210000000001
30,32,218.28400000000002
30,33,614.104
30,34,1624.828
30,35,1236.266
30,36,1305.1470000000002
30,37,1940.853
30,38,1042.784
30,39,1472.1080000000002
30,40,2929.5759999999996
30,41,3431.3579999999997
30,42,3328.7869999999994
30,43,3392.75
30,44,3049.2760000000003
30,45,3757.0029999999997
30,46,3284.7340000000004
30,47,3787.5679999999993
30,48,1963.6150000000002
30,49,3921.844
30,50,3619.943
30,51,3453.8730000000005
30,52,3100.577
30,53,2924.05
30,54,2787.8160000000003
30,55,3427.967
30,56,2973.908
30,57,2156.559
30,58,2363.4900000000002
30,59,1789.9150000000002
30,60,2252.9379999999996
30,61,2077.2799999999997
30,62,2518.571
30,63,1488.241
30,64,2410.85
30,65,3087.7279999999996
31,1,1850.8210000000001
31,2,1858.9889999999998
31,3,2369.473
31,4,1832.707
31,5,1875.2789999999998
31,6,2737.5449999999996
31,7,3213.763
31,8,2712.122
31,9,3222.9059999999995
31,10,3877.4790000000003
31,11,3225.336
31,12,5176.276
31,13,1365.263
31,14,721.5319999999999
31,15,297.80199999999996
31,16,2370.316
31,17,2878.292
31,18,3257.9750000000004
31,19,2298.7450000000003
31,20,1371.751
31,21,1594.46
31,22,1392.245
31,23,1945.475
31,24,2192.9529999999995
31,25,1427.1299999999999
31,26,1577.46
31,27,1538.7749999999999
31,28,1525.771
31,29,2577.6820000000002
31,30,474.52099999999996
31,31,0.0
31,32,256.23699999999997
31,33,652.057
31,34,2028.6409999999998
31,35,1710.7869999999998
31,36,830.626
31,37,1466.3319999999999
31,38,568.2629999999999
31,39,997.5869999999999
31,40,2501.566
31,41,3003.348
31,42,2900.7769999999996
31,43,2966.7529999999997
31,44,3216.011
31,45,3331.0059999999994
31,46,2858.737
31,47,3359.5579999999995
31,48,1489.094
31,49,4396.365
31,50,4094.464
31,51,3928.3940000000002
31,52,3575.098
31,53,3398.571
31,54,2954.551
31,55,3568.1019999999994
31,56,3448.4289999999996
31,57,2631.08
31,58,1888.969
31,59,1315.394
31,60,1778.417
31,61,1602.759
31,62,2044.0499999999997
31,63,1013.7199999999999
31,64,1936.329
31,65,3562.2490000000003
32,1,2107.058
32,2,1602.7519999999997
32,3,2113.236
32,4,2088.944
32,5,1619.0419999999997
32,6,2993.7819999999997
32,7,2957.526
32,8,2455.8849999999998
32,9,3479.1429999999996
32,10,3621.242
32,11,2969.0989999999997
32,12,4920.039000000001
32,13,1621.5000000000002
32,14,977.769
32,15,554.039
32,16,2114.0789999999997
32,17,2622.055
32,18,3001.7380000000003
32,19,2554.982
32,20,1627.988
32,21,1338.223
32,22,1648.482
32,23,1689.2379999999998
32,24,2007.4239999999998
32,25,1241.6009999999999
32,26,1321.223
32,27,1795.0119999999997
32,28,1782.0079999999998
32,29,2833.9190000000003
32,30,218.28400000000002
32,31,256.237
32,32,0.0
32,33,395.82000000000005
32,34,1843.1119999999999
32,35,1454.5499999999997
32,36,1086.863
32,37,1722.569
32,38,824.5
32,39,1253.824
32,40,2757.803
32,41,3259.585
32,42,3157.0139999999997
32,43,3222.99
32,44,3267.56
32,45,3587.2429999999995
32,46,3114.974
32,47,3615.7949999999996
32,48,1745.3310000000001
32,49,4140.128
32,50,3838.227
32,51,3672.157
32,52,3318.861
32,53,3142.334
32,54,3006.1
32,55,3646.2509999999997
32,56,3192.1919999999996
32,57,2374.843
32,58,2145.206
32,59,1571.631
32,60,2034.6539999999995
32,61,1858.9959999999996
32,62,2300.2869999999994
32,63,1269.9569999999999
32,64,2192.566
32,65,3306.012
33,1,2502.8779999999997
33,2,1998.572
33,3,2509.056
33,4,2484.7639999999997
33,5,2014.8619999999999
33,6,3389.6019999999994
33,7,3353.346
33,8,2851.705
33,9,3874.9629999999993
33,10,4017.062
33,11,3364.919
33,12,5315.859
33,13,2017.32
33,14,1373.589
33,15,949.859
33,16,2509.899
33,17,3017.875
33,18,3397.558
33,19,2950.8019999999997
33,20,2023.808
33,21,1734.0429999999997
33,22,2044.302
33,23,2085.058
33,24,2403.2439999999997
33,25,1637.4209999999998
33,26,1717.0429999999997
33,27,2190.832
33,28,2177.828
33,29,3229.7390000000005
33,30,614.1039999999999
33,31,652.057
33,32,395.81999999999994
33,33,0.0
33,34,2238.932
33,35,1850.37
33,36,1482.683
33,37,2118.389
33,38,1220.32
33,39,1649.6439999999998
33,40,3153.6229999999996
33,41,3655.4049999999997
33,42,3552.8339999999994
33,43,3618.8099999999995
33,44,3663.38
33,45,3983.062999999999
33,46,3510.794
33,47,4011.6149999999993
33,48,2141.1510000000003
33,49,4535.948
33,50,4234.0470000000005
33,51,4067.9770000000003
33,52,3714.681
33,53,3538.154
33,54,3401.92
33,55,4042.071
33,56,3588.0119999999997
33,57,2770.663
33,58,2541.0260000000003
33,59,1967.4510000000002
33,60,2430.4739999999997
33,61,2254.816
33,62,2696.107
33,63,1665.777
33,64,2588.386
33,65,3701.832
34,1,1075.3629999999998
34,2,578.516
34,3,1092.705
34,4,1134.175
34,5,594.8059999999999
34,6,2039.0129999999997
34,7,1933.29
34,8,1431.649
34,9,2524.374
34,10,2667.081
34,11,1944.8629999999998
34,12,3965.878
34,13,1687.751
34,14,2321.388
34,15,1897.6580000000001
34,16,1089.8429999999998
34,17,1597.819
34,18,2047.577
34,19,1600.213
34,20,921.188
34,21,1021.6999999999999
34,22,900.694
34,23,668.707
34,24,658.674
34,25,822.9
34,26,1004.6999999999999
34,27,3138.6310000000003
34,28,3125.6270000000004
34,29,4177.538
34,30,1125.335
34,31,1599.8560000000002
34,32,1343.6190000000001
34,33,1739.4390000000003
34,34,0.0
34,35,430.31399999999996
34,36,2430.482
34,37,2805.0860000000002
34,38,2168.119
34,39,2055.427
34,40,1803.0339999999997
34,41,2304.816
34,42,2202.245
34,43,2268.2209999999995
34,44,2243.324
34,45,2632.4739999999993
34,46,2160.205
34,47,2661.026
34,48,2931.9230000000007
34,49,3115.892
34,50,2813.991
34,51,2647.9210000000003
34,52,2294.625
34,53,2118.098
34,54,1981.864
34,55,2622.015
34,56,2167.9559999999997
34,57,1350.607
34,58,3488.825
34,59,2915.25
34,60,3378.273
34,61,3202.6150000000002
34,62,3643.9060000000004
34,63,2613.576
34,64,3536.1850000000004
34,65,2351.851
35,1,976.007
35,2,148.202
35,3,690.218
35,4,1034.819
35,5,164.492
35,6,1939.657
35,7,1502.976
35,8,1001.335
35,9,2425.018
35,10,2316.085
35,11,1514.549
35,12,3614.882
35,13,1888.9700000000003
35,14,2432.3190000000004
35,15,2008.5890000000002
35,16,659.529
35,17,1167.505
35,18,1696.581
35,19,1500.857
35,20,1122.407
35,21,1132.6309999999999
35,22,1101.913
35,23,779.638
35,24,559.318
35,25,1024.1190000000001
35,26,1115.6309999999999
35,27,3249.562000000001
35,28,3236.558000000001
35,29,4288.469
35,30,1236.266
35,31,1710.7870000000003
35,32,1454.5500000000002
35,33,1850.3700000000003
35,34,430.31399999999996
35,35,0.0
35,36,2541.4130000000005
35,37,2916.0170000000003
35,38,2279.05
35,39,2256.646
35,40,1703.6779999999999
35,41,2205.46
35,42,2102.889
35,43,2156.484
35,44,1813.0100000000002
35,45,2520.7369999999996
35,46,2048.468
35,47,2561.67
35,48,3042.8540000000007
35,49,2685.578
35,50,2383.677
35,51,2217.607
35,52,1864.3110000000001
35,53,1687.784
35,54,1551.5500000000002
35,55,2191.701
35,56,1737.642
35,57,920.293
35,58,3599.7560000000003
35,59,3026.1810000000005
35,60,3489.2040000000006
35,61,3313.5460000000007
35,62,3754.837000000001
35,63,2724.5070000000005
35,64,3647.116000000001
35,65,2000.855
36,1,2044.381
36,2,2689.615
36,3,3200.099
36,4,2026.267
36,5,2705.9049999999997
36,6,2931.1049999999996
36,7,4044.3889999999997
36,8,3542.748
36,9,3416.4659999999994
36,10,4708.105000000001
36,11,4055.962
36,12,6006.902000000002
36,13,755.8389999999999
36,14,109.094
36,15,532.8240000000001
36,16,3200.942
36,17,3708.9179999999997
36,18,4088.6010000000006
36,19,2492.3050000000003
36,20,1565.311
36,21,2425.0860000000002
36,22,1585.8049999999998
36,23,2776.101
36,24,2386.513
36,25,1620.69
36,26,2408.0860000000002
36,27,926.3370000000001
36,28,913.3330000000001
36,29,1747.056
36,30,1305.1470000000002
36,31,830.6260000000001
36,32,1086.863
36,33,1482.683
36,34,2222.201
36,35,2541.413
36,36,0.0
36,37,1633.252
36,38,803.2850000000001
36,39,388.16299999999995
36,40,2695.1259999999997
36,41,3196.908
36,42,3094.3369999999995
36,43,3160.313
36,44,3409.571
36,45,3524.566
36,46,3052.297
36,47,3553.1179999999995
36,48,658.4680000000001
36,49,5226.991
36,50,4925.09
36,51,4759.0199999999995
36,52,4405.724
36,53,4229.197
36,54,3148.111
36,55,3761.662
36,56,4279.055
36,57,3461.7059999999997
36,58,1058.343
36,59,484.76800000000003
36,60,1165.979
36,61,990.321
36,62,1431.612
36,63,401.282
36,64,1323.891
36,65,4392.875000000001
37,1,1861.0870000000002
37,2,2464.8590000000004
37,3,2975.3430000000003
37,4,1842.9730000000002
37,5,2481.1490000000003
37,6,2747.8109999999997
37,7,3819.6330000000003
37,8,3317.9920000000006
37,9,3233.1719999999996
37,10,4483.349
37,11,3831.2060000000006
37,12,5782.146000000001
37,13,1375.529
37,14,731.798
37,15,308.068
37,16,2976.1860000000006
37,17,3484.1620000000003
37,18,3863.8450000000003
37,19,2309.0110000000004
37,20,1382.017
37,21,2200.33
37,22,1402.511
37,23,2551.3450000000003
37,24,2203.219
37,25,1437.396
37,26,2183.33
37,27,1549.041
37,28,1536.037
37,29,2587.9480000000003
37,30,1080.391
37,31,605.87
37,32,862.107
37,33,1257.9270000000001
37,34,2038.907
37,35,2316.657
37,36,840.892
37,37,0.0
37,38,578.529
37,39,1007.853
37,40,2511.832
37,41,3013.614
37,42,2911.0429999999997
37,43,2977.0190000000002
37,44,3226.277
37,45,3341.272
37,46,2869.003
37,47,3369.8239999999996
37,48,1499.3600000000001
37,49,5002.235000000001
37,50,4700.334000000001
37,51,4534.264
37,52,4180.968
37,53,4004.4410000000003
37,54,2964.817
37,55,3578.368
37,56,4054.2990000000004
37,57,3236.9500000000003
37,58,1899.2350000000001
37,59,1325.66
37,60,1788.683
37,61,1613.025
37,62,2054.316
37,63,1023.986
37,64,1946.595
37,65,4168.119000000001
38,1,1282.5580000000002
38,2,2038.894
38,3,2553.083
38,4,1264.4440000000002
38,5,2055.184
38,6,2169.2819999999997
38,7,3393.668
38,8,2892.0270000000005
38,9,2654.6429999999996
38,10,4061.568
38,11,3405.2410000000004
38,12,5360.365
38,13,797.0
38,14,708.3929999999999
38,15,1132.123
38,16,2550.2210000000005
38,17,3058.197
38,18,3442.0640000000003
38,19,1730.4820000000002
38,20,803.4879999999999
38,21,1778.549
38,22,823.982
38,23,2129.085
38,24,1624.6899999999998
38,25,858.867
38,26,1761.549
38,27,1525.6359999999997
38,28,1512.6319999999998
38,29,2564.543
38,30,1882.184
38,31,1407.917
38,32,1664.154
38,33,2059.974
38,34,1460.378
38,35,1890.692
38,36,817.4869999999999
38,37,2319.127
38,38,0.0
38,39,429.32399999999996
38,40,1933.3029999999999
38,41,2435.085
38,42,2332.5139999999997
38,43,2398.49
38,44,2647.748
38,45,2762.7429999999995
38,46,2290.474
38,47,2791.2949999999996
38,48,1475.955
38,49,4576.27
38,50,4274.369000000001
38,51,4108.299
38,52,3755.003
38,53,3578.476
38,54,2386.288
38,55,2999.8389999999995
38,56,3628.3340000000003
38,57,2810.985
38,58,1875.83
38,59,1302.2549999999999
38,60,1765.2779999999998
38,61,1589.62
38,62,2030.9109999999996
38,63,1000.5809999999999
38,64,1923.1899999999998
38,65,3746.338
39,1,1656.218
39,2,2412.554
39,3,2926.743
39,4,1638.104
39,5,2428.844
39,6,2542.9419999999996
39,7,3767.328
39,8,3265.6870000000004
39,9,3028.3029999999994
39,10,4435.228000000001
39,11,3778.9010000000003
39,12,5734.0250000000015
39,13,367.67600000000004
39,14,279.06899999999996
39,15,702.799
39,16,2923.8810000000003
39,17,3431.857
39,18,3815.724
39,19,2104.1420000000003
39,20,1177.148
39,21,2152.209
39,22,1197.6419999999998
39,23,2502.745
39,24,1998.35
39,25,1232.527
39,26,2135.209
39,27,1096.312
39,28,1083.308
39,29,2135.219
39,30,1475.122
39,31,1000.601
39,32,1256.838
39,33,1652.658
39,34,1834.038
39,35,2264.352
39,36,388.16299999999995
39,37,1911.8109999999997
39,38,429.32400000000007
39,39,0.0
39,40,2306.9629999999997
39,41,2808.745
39,42,2706.1739999999995
39,43,2772.1499999999996
39,44,3021.408
39,45,3136.4029999999993
39,46,2664.134
39,47,3164.9549999999995
39,48,1046.6309999999999
39,49,4949.93
39,50,4648.029
39,51,4481.959
39,52,4128.663
39,53,3952.136
39,54,2759.948
39,55,3373.4989999999993
39,56,4001.994
39,57,3184.645
39,58,1446.5059999999999
39,59,872.9309999999999
39,60,1335.9539999999997
39,61,1160.2959999999998
39,62,1601.5869999999995
39,63,571.257
39,64,1493.8659999999998
39,65,4119.9980000000005
40,1,724.253
40,2,1550.3359999999998
40,3,2059.7719999999995
40,4,706.139
40,5,1534.0459999999998
40,6,235.979
40,7,2771.8329999999996
40,8,2259.0119999999997
40,9,721.3399999999999
40,10,3685.638999999999
40,11,2669.788
40,12,4984.436
40,13,1974.344
40,14,2621.089
40,15,2240.275
40,16,2022.87
40,17,2532.067
40,18,3066.1349999999993
40,19,1172.177
40,20,1166.589
40,21,2831.169
40,22,1146.095
40,23,2478.176
40,24,1961.4519999999998
40,25,1913.821
40,26,2814.169
40,27,3429.235
40,28,3416.231
40,29,4477.239
40,30,2934.8039999999996
40,31,2497.5950000000003
40,32,2753.8320000000003
40,33,3149.6520000000005
40,34,1813.826
40,35,1698.5379999999998
40,36,2730.183
40,37,3408.8050000000003
40,38,2510.736
40,39,2342.02
40,40,0.0
40,41,501.78200000000004
40,42,399.211
40,43,1659.648
40,44,1970.2569999999996
40,45,1625.925
40,46,1211.879
40,47,857.992
40,48,3388.651
40,49,3954.4349999999995
40,50,3652.5339999999997
40,51,3486.464
40,52,3133.1679999999997
40,53,2956.6409999999996
40,54,1708.7969999999996
40,55,2230.68
40,56,2892.881
40,57,2289.8469999999998
40,58,3788.526
40,59,3214.951
40,60,3677.974
40,61,3502.3160000000003
40,62,3943.6070000000004
40,63,2913.277
40,64,3835.8860000000004
40,65,3370.408999999999
41,1,1226.0350000000003
41,2,2052.1180000000004
41,3,2561.554
41,4,1207.9210000000003
41,5,2035.8280000000002
41,6,265.803
41,7,2801.6569999999997
41,8,2288.836
41,9,751.164
41,10,3930.9700000000003
41,11,2699.612
41,12,5229.767
41,13,2476.126
41,14,3122.871
41,15,2742.0570000000002
41,16,2524.652
41,17,3033.849
41,18,3567.9170000000004
41,19,1673.9590000000003
41,20,1668.3710000000003
41,21,3332.9510000000005
41,22,1647.8770000000004
41,23,2979.9580000000005
41,24,2463.2340000000004
41,25,2415.6030000000005
41,26,3315.9510000000005
41,27,3931.0170000000003
41,28,3918.0130000000004
41,29,4979.021
41,30,3436.5860000000002
41,31,2999.3770000000004
41,32,3255.6140000000005
41,33,3651.4340000000007
41,34,2315.608
41,35,2200.3200000000006
41,36,3231.965
41,37,3910.5870000000004
41,38,3012.518
41,39,2843.802
41,40,501.782
41,41,0.0
41,42,429.03499999999997
41,43,1689.472
41,44,2000.0809999999997
41,45,1655.749
41,46,1241.703
41,47,887.816
41,48,3890.433
41,49,3984.2589999999996
41,50,3682.3579999999997
41,51,3516.288
41,52,3162.9919999999997
41,53,2986.4649999999997
